best_match_score,School Name,State_left,Incident_ID_left,Month_left,Day_left,Year_left,Date_left,Victims_Killed_left,Victims_Wounded_left,Number_Victims_left,Shooter_Killed_left,Source_left,Number_News_left,Media_Attention_left,Reliability_left,Quarter_left,City_left,School_Level_left,Location_left,Location_Type_left,During_Classes_left,Time_Period_left,First_Shot_left,Duration_min_left,Summary_left,Narrative_left,Situation_left,Targets_left,Accomplice_left,Accomplice_Narrative_left,Hostages_left,Barricade_left,Officer_Involved_left,Bullied_left,Domestic_Violence_left,Gang_Related_left,Active_Shooter_FBI_left,Shots_Fired_left,LAT_left,LNG_left,School ID - NCES Assigned [Public School] Latest available year,School Type [Public School] 2019-20,Charter School [Public School] 2019-20,Magnet School [Public School] 2019-20,Shared Time School [Public School] 2019-20,Urban-centric Locale [Public School] 2019-20,Total Students All Grades (Excludes AE) [Public School] 2019-20,Full-Time Equivalent (FTE) Teachers [Public School] 2019-20,Pupil/Teacher Ratio [Public School] 2019-20,NCESSCH,IPR_EST,IPR_SE,Zip_Code,,,,,,,,,,,,
0.196927674140934,J. H. WORKMAN MIDDLE SCHOOL,FL,20230919FLWOP,9,19,2023,9/19/2023,0,1,1,0,"https://www.wkrg.com/northwest-florida/escambia-county/pensacola-man-arrested-after-workman-middle-school-shooting/
https://www.wkrg.com/northwest-florida/escambia-county/pensacola-police-investigate-shooting-near-workman-middle-school/",1,Local,4,Fall,Pensacola,Middle,Front of School,Outside on School Property,No,Sport Event,8:30 PM,1,"Man shot outside school during basketball game, school went on lockdown","Man shot outside school during basketball game, school went on lockdown and officers working the game responded to assist the victim. Shooter fled in vehicle. 24-year-old man was arrested 4 days later and charged with charged with attempted murder and possession of a firearm on school property.",Drive-by Shooting,,No,,No,No,No,No,No,,No,99,30.487157,-87.205487,120051000000,1-Regular school,2-No,2-No,2-No,13-City: Small,923,52,17.75,,,,32504,,,,,,,,,,,,
0.313687189804413,ROCKETSHIP DC PCS - RISE ACADEMY,DC,20230919DCROW,9,19,2023,9/19/2023,0,0,0,0,https://www.fox5dc.com/news/dc-charter-school-struck-by-bullets-during-shooting-in-southeast,1,Local,4,Fall,Washington,Elementary,Outside on School Property,Outside on School Property,No,Night,1:00 AM,1,Multiple bullets struck school building damaging walls and windows,Multiple bullets fired at a nearby apartment building struck the school damaging windows and walls.,,,No,,No,No,No,No,No,,No,99,38.855613,-76.973795,110011000000,1-Regular school,1-Yes,†,–,11-City: Large,710,37.5,18.93,110010600509,146,23,20020,,,,,,,,,,,,
0.182728716398524,LAKE PARK ELEMENTARY SCHOOL,GA,20230913GALAA,9,13,2023,9/13/2023,0,1,1,0,https://www.albanyherald.com/news/shooting-near-albany-elementary-school-under-investigation/article_958d3ce6-5303-11ee-b3fe-671ba7f87e57.html,5,Local,4,Fall,Albany,Elementary,Parking Lot,Outside on School Property,Yes,Dismissal,6:00 PM,1,Parent assaulted and shot during domestic dispute at pickup by ex-spouse,Parent assaulted and shot during domestic dispute at pickup by ex-spouse. 3 children were inside the car when the ex-spouse fired at the victim.,Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,No,99,30.686729,-83.185135,130339000000,1-Regular school,2-No,2-No,2-No,31-Town: Fringe,704,49.5,14.22,,,,31636,,,,,,,,,,,,
0.113681326207012,EISENHOWER HIGH SCHOOL,WA,20230912WAEIY,9,12,2023,9/12/2023,0,1,1,0,https://www.yakimaherald.com/news/local/crime_and_courts/14-year-old-wounded-in-gang-shooting-outside-eisenhower-high-school-lockdown-measures-lifted/article_940601a4-5188-11ee-a9f4-d3dc7788405f.html,10,Regional,4,Fall,Yakima,High,Parking Lot,Outside on School Property,Yes,School Start,8:00 AM,1,Student was shot during drive-by as school opened.,14-year-old student was shot during drive-by as the school opened. School went on lockdown for 2 hours. Shooter fled.,Drive-by Shooting,Victims Targeted,,,No,No,No,No,No,Yes,No,99,46.589195,-120.565727,531011000000,1-Regular school,2-No,2-No,–,13-City: Small,1998,94.27,21.19,,,,98902,,,,,,,,,,,,
0.218701424600112,ST. HELENA COLLEGE AND CAREER ACADEMY,LA,20230912LASTG,9,12,2023,9/12/2023,1,2,3,0,"https://www.independent.co.uk/news/world/americas/crime/vernon-gordon-shooting-greenburg-lousiana-b2411852.html
https://www.wafb.com/2023/09/13/juvenile-suspect-arrested-connection-with-deadly-shooting-st-helena-school-class-canceled-until-friday/",100,National,4,Fall,Helena,High,Parking Lot,Outside on School Property,Yes,Dismissal,3:30 PM,1,Student shot three classmates in the parking lot at dismissal,"A 14-year-old student fatally shot a 16-year-old student and wounded two others in the parking lot at dismissal. Per police, the shooter was motivated by bullying.",Bullying,Victims Targeted,No,,No,No,No,Yes,No,No,No,99,30.827985,-90.671369,220147000000,1-Regular school,2-No,2-No,–,42-Rural: Distant,521,29.78,17.49,220147001154,283,75,70441,,,,,,,,,,,,
0.228735757788911,ANDREW JACKSON MIDDLE SCHOOL,FL,20230906FLANT,9,6,2023,9/6/2023,0,0,0,0,https://www.clickorlando.com/news/local/2023/09/06/woman-fired-gun-at-school-bus-in-titusville-police-say/,10,Regional,4,Fall,Titusville,Middle,School Bus,School Bus,Yes,Dismissal,4:45 PM,1,Woman fired shots at bus during dispute between students,"Titusville police said a boy and a girl who attend Andrew Jackson Middle School got into an argument at school and it continued on the bus. One of the students called Wyns, who drove to Sisson Road and Little League Lane to pick up the girl. According to police, Wyns told the bus driver that she was there to “handle” the situation, but the driver did not allow her onto the vehicle. The bus driver told Wyns that school officials would be informed about the students’ altercation. The driver then spotted a magazine and bullets in Wyns’ hand, said police, who added that Wyns walked to her car, which was near the bus. Moments later, a gunshot was fired and Wyns sped away, police said.",Escalation of Dispute,Both,No,,No,No,No,No,No,No,No,99,28.569037,-80.819585,120015000000,1-Regular school,2-No,2-No,2-No,13-City: Small,537,30,17.9,120015000086,251,61,32780,,,,,,,,,,,,
0.196927674140934,MOUNT CARMEL HIGH SCHOOL,IL,20230901ILMOC,9,1,2023,9/1/2023,0,2,2,0,https://abc7chicago.com/chicago-shooting-teen-girl-shot-boy-mount-carmel-high-school/13728531/,10,Regional,4,Fall,Chicago,High,Football Field/Track,Outside on School Property,No,School Event,10:16 PM,1,Two teens shot while crowd was leaving stadium,Two teens shot while crowd was exiting the stadium at the end of the game. Security sent fans back inside to lockdown. Shooter fled.,,Both,No,,No,No,No,No,No,,No,99,41.778273,-87.589115,174047000000,1-Regular school,2-No,2-No,2-No,32-Town: Distant,509,31,16.42,174047004073,297,72,60637,,,,,,,,,,,,
0.195402424455578,PORT ALLEN HIGH SCHOOL,LA,20230901LAPOP,9,1,2023,9/1/2023,1,1,2,0,https://www.wafb.com/2023/09/02/teenager-killed-shooting-port-allen-high-school/,30,National,4,Fall,Port Allen,High,Football Field/Track,Outside on School Property,No,Sport Event,8:30 PM,1,Teen killed and adult wounded during fight in stands at halftime,"Deputies responded to a shooting at Port Allen High School during a sporting event Friday night. Two males were shot, according to West Baton Rouge Sheriff’s spokesman Sgt. Landon Groger. He said the 15-year-old was killed and a 28-year-old was transferred to the hospital with unknown injuries. As of 9:10 p.m., Groger said the shooter was not in custody.",Escalation of Dispute,Both,No,,No,No,No,No,No,,No,99,30.459975,-91.256263,220192000000,1-Regular school,2-No,2-No,–,41-Rural: Fringe,365,34,10.74,220192001464,356,206,70767,,,,,,,,,,,,
0.275100261359024,WELLINGTON HIGH SCHOOL,KS,20230831KSWEW,8,31,2023,8/31/2023,0,0,0,0,https://www.kake.com/story/49575845/pellet-gun-fired-at-students-coaches-at-wellington-sports-practices,1,Local,4,Summer,Wellington,High,Field (General),Outside on School Property,No,After School,4:00 PM,1,Students and coaches shot with pellet gun during practice,Wellington Public Schools says a couple of students had minor injuries after someone in a vehicle fired a pellet gun at students and coaches during after-school sports practices. ,Drive-by Shooting,Random Shooting,,,No,No,No,No,No,No,No,99,37.272961,-97.378384,201284000000,1-Regular school,2-No,2-No,–,32-Town: Distant,463,40.4,11.46,120150002631,396,133,67152,,,,,,,,,,,,
0.228735757788911,O'BANNON HIGH SCHOOL,MS,20230825MSOBG,8,25,2023,8/25/2023,0,0,0,0,https://www.ddtonline.com/local-sports/leland-obannon-football-game-ends-shooting,1,Local,3,Summer,Greenville,High,Parking Lot,Outside on School Property,No,Sport Event,,1,"20-30 shots fired in parking lot next to stadium, crowd evacuated, and game cancelled","The high school football game between O’Bannon High School and Leland High School ended prematurely in the third quarter Friday night at O’Bannon High School after shots were heard coming from outside of the stadium. Leland head coach Johnny Bley described the incident as pure chaos. While fans in the stadium scattered to find cover, Bley and his players and coaches lied down on the field and waited for the shooting to end. Bley said another scary incident happened for his team on the bus back to Leland when he heard from law enforcement officers that a group of four young men were waiting for his team with guns outside of Leland High School. “When they saw the officers, these guys shot their guns in the air and got back in the car and drove away.”",,Random Shooting,Yes,4 men,No,No,No,No,No,,No,30,33.384793,-91.008001,280468000000,1-Regular school,2-No,2-No,2-No,33-Town: Remote,441,26.73,16.5,280468000975,153,100,38701,,,,,,,,,,,,
0.228735757788911,DR. MAYA ANGELOU COMMUNITY HIGH,CA,20230825CADRL,8,25,2023,8/25/2023,0,1,1,0,"https://2urbangirls.com/2023/08/woman-shot-while-watching-high-school-football-game-in-south-la/
https://www.latimes.com/california/story/2023-08-27/shooting-maya-angelou-high-school-football-game",5,Regional,4,Summer,Los Angles,High,Football Field/Track,Outside on School Property,No,Sport Event,9:20 PM,1,School employee shot while standing on the field during game,"The shooting happened while Maya Angelou Community High School was hosting a game on its campus against Watts Jesuit school Verbum Dei. Around 9:20 p.m., gunshots were fired in the area of 52nd Street and Avalon Boulevard, northeast of the football field. Police officers who were at the game discovered a woman with a gunshot wound on the field, according to school district officials. The officers and medical personnel who were on site provided the victim with medical care until she was taken to a hospital, where she was reported to be in stable condition. In a letter to parents and staff, the high school’s Principal Jose Meza Sanchez said the victim was struck by an errant bullet and investigators do not believe she was targeted.",,Random Shooting,No,,No,No,No,No,No,,No,99,33.994295,-118.266502,62271012871,1-Regular school,2-No,2-No,–,11-City: Large,1094,–,†,62271012871,119,17,90037,,,,,,,,,,,,
0.218701424600112,BOOKER T. WASHINGTON HS,OK,20230825OKBOT,8,25,2023,8/25/2023,0,0,0,0,https://www.fox23.com/news/local/mass-exodus-seen-at-booker-t-washington-football-game-gun-recovered-suspect-at-large/article_c7aa322c-43c4-11ee-b8b2-8b6327f63cb4.html,2,Local,4,Summer,Tulsa,High,Football Field/Track,Outside on School Property,No,Sport Event,10:00 PM,1,Teen flashed gun during fight in the stands setting off crowd stampede,"The Tulsa Police Department (TPD) stated that a juvenile female was talking to a friend when a 16-year-old Hispanic male approached them and pushed the girl. Then, he lifted his shirt and revealed a gun tucked into his pants. The girl reportedly screamed and panicked which created a ripple effect. Fans and football players scattered, creating a stampede. Tulsa Public School (TPS) Campus Police ran after the teen suspect but were unable to catch him. The suspect jumped the fence. TPS Campus Police recovered the suspect's pistol that he had dropped as he ran from the high school. The suspect is currently not in custody. ",Escalation of Dispute,Neither,No,,No,No,No,No,No,No,No,0,36.189035,-95.971149,403024000000,1-Regular school,2-No,†,2-No,11-City: Large,1322,62.73,21.07,10219001811,207,53,74106,,,,,,,,,,,,
0.189532715820389,GEORGETOWN HIGH,SC,20230825SCGEG,8,25,2023,8/25/2023,0,0,0,0,https://abcnews4.com/news/local/georgetown-high-school-football-game-canceled-after-shots-fired-police-say-friday-night-sports,8,Regional,4,Summer,Georgetown,High,Football Field/Track,Outside on School Property,No,Sport Event,9:00 PM,1,Shots fired during fight at football game,"Officers responded to a large fight with shots fired at the Georgetown High School varsity football game Friday night, according to police. The game was canceled and everyone was asked to clear the area while first responders secured the scene.",Escalation of Dispute,Both,No,,No,No,No,No,No,,No,99,33.386226,-79.302299,450228000000,1-Regular school,2-No,2-No,2-No,32-Town: Distant,967,66.3,14.59,220069000500,199,48,29440,,,,,,,,,,,,
0.208667091411312,NORTH COBB HIGH SCHOOL,GA,20230818GANOK,8,18,2023,8/18/2023,0,1,1,0,https://www.wsbtv.com/news/local/cobb-county/17-year-old-cobb-county-student-shot-during-violent-altercation-after-high-school-football-game/FG6H5QBBMNBRHJMROUQWGAJD4Y/,10,Regional,4,Summer,Kennesaw,High,Parking Lot,Outside on School Property,No,Sport Event,10:53 PM,1,Student shot during fight after football game,"Cobb County police officials received reports of a shooting around 10:53 p.m. Friday near North Cobb High School located on Old 41 Highway NW. When authorities arrived, they located 17-year-old Bruce Manns, who was shot in the leg. Manns was taken to the hospital with non-life-threatening injuries. According to the investigation, Manns was shot in a business plaza parking lot across the street from NCHS after a dispute with a suspect escalated to gunfire. Officials said after being shot, Manns walked across the road to the campus, where police met them.",Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,No,99,34.039878,-84.648703,130129000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,2829,147.7,19.15,130129000525,386,76,30144,,,,,,,,,,,,
0.323721522993212,JONESBORO HIGH SCHOOL,GA,20230818GAJOJ,8,18,2023,8/18/2023,0,1,1,0,"https://www.11alive.com/article/news/crime/teen-shot-clayton-county-high-school-tara-stadium-hines-ward-field/85-54a1c6dc-e918-4800-8567-51c000224f6e
https://www.atlantanewsfirst.com/2023/08/20/discipline-issues-tiktok-challenges-several-high-school-football-games-canceled/",10,Regional,4,Summer,Jonesboro,High,Parking Lot,Outside on School Property,No,Sport Event,10:26 PM,1,Student shot during robbery in parking lot during football game,"Around 10:26 p.m., the school district said that an 18-year-old was shot in the parking lot after someone attempted to rob him. The teen was taken to the hospital, and officials expect him to be OK. ",Illegal Activity,Victims Targeted,No,,No,No,No,No,No,No,No,1,33.550645,-84.357288,130123000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1385,69.8,19.84,130123000473,195,40,30236,,,,,,,,,,,,
0.208667091411312,PASCAGOULA HIGH SCHOOL,MS,20230818MSPAP,8,18,2023,8/18/2023,0,1,1,0,"https://www.wxxv25.com/pascagoula-police-investigating-friday-night-shooting-near-high-school/
https://www.wlox.com/2023/08/19/16-year-old-shot-pascagoula-police-say/",3,Local,4,Summer,Pascagoula,High,Parking Lot,Outside on School Property,No,Sport Event,9:19 PM,1,Teen shot outside football field after game,Pascagoula Police announced a 16-year-old was shot near Pascagoula High School just moments after the Ocean Springs and Pascagoula football teams finished their Friday night scrimmage.,,Victims Targeted,No,,No,No,No,No,No,,No,8,30.362131,-88.545237,280348000000,1-Regular school,2-No,2-No,2-No,23-Suburb: Small,1063,67.32,15.79,,,,39567,,,,,,,,,,,,
0.311982105722833,FIRST COAST HIGH SCHOOL,FL,20230818FLFIJ,8,18,2023,8/18/2023,0,0,0,0,https://www.firstcoastnews.com/article/news/crime/jacksonville-sheriffs-officer-officer-involved-shooting-starratt-road-duval-station-road-first-coast-ribault-high-football-game/77-52cf860d-27eb-4007-b011-0e3b812edd6d,10,Regional,4,Summer,Jacksonville,High,Football Field/Track,Outside on School Property,No,Sport Event,9:00 PM,1,20 shots fired into crowd during large fight that ended football game early,"20 shots fired into crowd during large fight that ended football game early. Jacksonville officers had a car pulled over arresting two occupants for illegal firearms outside of the school when large crowds began to exit the game, police said. Several fights broke out in the crowd when the suspect began firing a gun, police said. Officers chased the suspect into a nearby parking lot and wooded area returning fire striking him in the lower extremities and a bullet grazed his head. Officers were able to arrest the juvenile and he was taken to the hospital for treatment, police said.",Escalation of Dispute,Both,No,,No,No,No,No,No,Yes,No,20,30.48258,-81.607551,120048000000,1-Regular school,2-No,2-No,2-No,11-City: Large,2164,89,24.31,120048002745,291,56,32218,,,,,,,,,,,,
0.202797382776123,WOODLAND PARK ELEMENTARY SCH,NE,20230813NEWON,8,13,2023,8/13/2023,0,0,0,0,https://www.ktiv.com/2023/08/13/three-teens-arrested-after-shots-fired-northeast-nebraska/,1,Local,3,Summer,Norfolk,Elementary,Outside on School Property,Outside on School Property,No,Night,2:15 AM,1,Three teens arrested for firing guns outside the school,"A 14-year-old boy carrying a prop handgun and a 13-year-old girl were detained near the school grounds. While being arrested, the 14-year-old boy fled on foot but was subsequently found near his home and detained. Another 14-year-old boy was arrested. This teen was found at the home the other boy had fled to and they reportedly refused to cooperate with police. Authorities say this boy was identified as the shooter and resisted arrest as well. Ammunition was allegedly found on him and authorities believe he got rid of the handgun at some point after the shooting. All three teens were on probation for previous offenses. Both boys were detained while the girl was released to their mother. Authorities have not found the gun but believe it is somewhere near the school.",Intentional Property Damage,Neither,Yes,Three teens,No,No,No,No,No,No,No,99,42.05648,-97.346843,317443000000,1-Regular school,†,†,2-No,33-Town: Remote,226,15.98,14.14,470450001980,155,64,68701,,,,,,,,,,,,
0.212831715964922,CORDOVA HIGH SCHOOL,TN,20230810TNCOM,8,10,2023,8/10/2023,0,0,0,0,https://www.actionnews5.com/2023/08/11/3-minors-1-adult-charged-cordova-high-school-jamboree-shooting/,5,Local,4,Summer,Memphis,High,Parking Lot,Outside on School Property,No,Sport Event,8:30 PM,1,Shots fired in parking lot during fight at football game,"An after-school football jamboree turned south Thursday night at Cordova High School after supposed gunshots sent panic through the stands. Memphis police responded to the shots-fired call at 8:20 p.m., just as the game between Ridgeway High and Sheffield High was underway. Memphis Shelby County Schools said about 25 Shelby County Sheriff deputies attended the jamboree and they defused a situation of an individual who fired shots in the air at a stadium parking lot. MPD says two vehicles drove away from the scene and officers recovered two shell casings.",Escalation of Dispute,Neither,Yes,4 arrested,No,No,No,No,No,No,No,2,35.174225,-89.753106,470015000000,1-Regular school,2-No,2-No,1-Yes,11-City: Large,2222,118.4,18.77,,,,38016,,,,,,,,,,,,
0.228735757788911,HIGHLAND PARK ELEMENTARY SCHOOL,WA,20230807WAHIS,8,7,2023,8/7/2023,0,0,0,0,https://www.kiro7.com/news/local/kids-playing-with-spent-casing-leads-seattle-police-discovering-shots-fired-school/PQD4YFMXYVDXPLDANAUG4JYU5Q/,2,Local,4,Summer,Seattle,Elementary,Playground,Outside on School Property,No,Night,,1,"Shots fired at school building, light broken, casings found on playground","An elementary school in West Seattle was hit by several bullets, which was discovered after staff saw kids handling a spent casing in the playground. At about 10:32 a.m. Monday, staff at Highland Park Elementary School saw bullet damage to the building after they saw two kids with the spent casing. Seattle police that responded noted damage to a floodlight and damage to the outside of the building where the floodlight was located.",Intentional Property Damage,Neither,No,,No,No,No,No,No,No,No,99,47.524993,-122.34883,530771000000,1-Regular school,2-No,2-No,–,11-City: Large,334,26.46,12.62,10252001060,273,65,98106,,,,,,,,,,,,
0.228735757788911,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,NY,20230718NYFRB,7,18,2023,7/18/2023,1,0,1,0,"https://abc7ny.com/nyc-teen-shot-brooklyn-shooting-foridun-mavlonov/13517929/
https://abc7ny.com/nyc-teen-shot-brooklyn-shooting-foridun-mavlonov/13517929/",10,Regional,4,Summer,Brooklyn,High,Front of School,Outside on School Property,Yes,Afternoon Classes,1:00 PM,1,Teen shot during planned fight between students,"According to investigators, around 1 p.m. Monday 15-year-old Foridun Mavlonov was with six other young people on 20th Avenue in Bensonhurst. They believe two groups of students knew each other from Franklin Delano Roosevelt High School, where they all attend summer school. The victim had been with one group of students arguing with another group, which included the 17-year-old shooter. Detectives say the gunman had words with a particular member of the victim's group, and agreed to meet up later to settle matters physically.",Escalation of Dispute,Both,Yes,Group,No,No,No,,No,No,No,7,40.621017,-73.981291,360015000000,1-Regular school,2-No,2-No,2-No,11-City: Large,3284,209.03,15.71,360015101947,214,36,11204,,,,,,,,,,,,
0.182728716398524,LOVEJOY HIGH SCHOOL,GA,20230716GALOH,7,16,2023,7/16/2023,1,0,1,0,https://www.wsbtv.com/news/local/man-kidnaps-ex-girlfriend-work-kills-her-after-chase-ends-outside-metro-high-school-police-say/I4Z2FR7NWBCB3H5B2CIISUKRV4/,3,Local,4,Summer,Hampton,High,Parking Lot,Outside on School Property,No,Night,11:00 PM,1,Man kidnapped ex girlfriend and fatally shot her at schhol,"Around 11 p.m. Sunday, Fayetteville Police responded to a kidnapping call at Wingstop off North Glynn Street. 911 callers told police that a man, identified as Hopkins, came into the restaurant and took his ex-girlfriend at gunpoint. One of the callers said they left in a red Camaro, which officers later spotted and began to follow it. Police say that Hopkins eventually sped off from officers near Banks Road and the chase went into Clayton County, where he pulled into Lovejoy High School. Fayetteville police said their officers did a PIT maneuver to end the chase and they heard several gunshots fired inside the car. They said Hopkins also fired shots at the officers’ cars. Officers and deputies found the 19-year-old woman dead with several gunshot wounds. ",Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,No,99,33.44606,-84.338464,130123000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1839,83.5,22.02,130123002067,249,32,30228,,,,,,,,,,,,
0.202797382776123,PIKESVILLE HIGH,MD,20230707MDPIP,7,7,2023,7/7/2023,1,0,1,0,"https://www.wbal.com/article/613040/21/police-woman-found-fatally-shot-near-pikesville-high-school
https://foxbaltimore.com/news/local/1-killed-near-pikesville-high-school-friday-evening-police-say
https://www.youtube.com/watch?v=el_1uDiXjUg",3,Local,4,Summer,Pikesville,High,Parking Lot,Outside on School Property,No,Evening,7:50 PM,1,Woman found fatally shot in schhol parking lot,"A woman was found fatally shot Friday evening in parking lot of Pikesville High School in Baltimore County. Police said they responded to the 7600 block of Labyrinth Road just before 7 p.m. for a report of an unconscious person. Upon arrival, officers said they found Lakisha Wheeler, 45, with an apparent gunshot wound. Wheeler was pronounced dead at the scene, police said.",,Victims Targeted,,,No,No,No,No,,,No,,39.377191,-76.699631,240012000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,922,55.7,16.55,,,,21209,,,,,,,,,,,,
0.218701424600112,SOUTHWEST MIDDLE SCHOOL,AR,20230622ARSOS,6,22,2023,6/22/2023,0,0,0,0,https://www.thedailycitizen.com/news/searcy-29-year-old-arrested-thursday-after-shot-fired-behind-southwest-middle-school/article_df8b3bff-7239-5975-b421-47c0db37f071.html,1,Local,3,Summer,Searcy,Middle,Outside on School Property,Outside on School Property,Yes,Afternoon Classes,,1,"Man fired shot behind school, school went on lockdown","A shot fired Thursday behind Southwest Middle School, leading to a short lockdown while summer school was in session, resulted in the arrest of a 29-year-old Searcy man who reportedly fled from police while intoxicated. Dylan Cole Rigsby has been charged preliminarily with fleeing, DWI (second offense) and DWI refusal to submit to a chemical test after officers responded to the shots-fired call, according to Lt. Todd Wells with the Searcy Police Department. “We had a quick response by officers, plus our school resource officer was working summer school duty when the shot happened,” Wells said. “Responding officers were able to locate a suspect vehicle. The vehicle was stopped after a pursuit and Rigsby was identified as the driver. Rigsby smelled of alcohol, had slurred speech and swayed as he walked. Rigsby refused testing for his intoxication level. Evidence was collected from the traffic stop and scene of the shots fired call.”",,,No,,No,No,No,No,No,No,No,1,35.244684,-91.748205,51221001533,1-Regular school,2-No,2-No,2-No,32-Town: Distant,1030,62.6,16.45,,,,72143,,,,,,,,,,,,
